country_code,simulation_index,age_grp,ifr,iso3c,itz
AFG,81,4,7.667888512137753e-4,AFG,Asia-Europe
ARE,81,4,7.783577472231414e-4,ARE,Asia-Europe
ARM,81,4,6.41335786517095e-4,ARM,Asia-Europe
AZE,81,4,7.891769924025946e-4,AZE,Asia-Europe
BHR,81,4,6.571869431564923e-4,BHR,Asia-Europe
CYP,81,4,0.001650189822288434,CYP,Asia-Europe
DJI,81,4,0.00151789303438578,DJI,Asia-Europe
EGY,81,4,0.0015392942223306034,EGY,Asia-Europe
ERI,81,4,2.845210990319085e-4,ERI,Asia-Europe
GEO,81,4,8.781816531941769e-4,GEO,Asia-Europe
IRN,81,4,0.0011459102412933963,IRN,Asia-Europe
IRQ,81,4,0.001091447590254737,IRQ,Asia-Europe
ISR,81,4,7.381166214995779e-4,ISR,Asia-Europe
JOR,81,4,0.0010667475314289725,JOR,Asia-Europe
KAZ,81,4,3.389775857303317e-4,KAZ,Asia-Europe
KGZ,81,4,1.9358823373363904e-4,KGZ,Asia-Europe
KWT,81,4,9.569198807073283e-4,KWT,Asia-Europe
LBN,81,4,4.35124234118143e-4,LBN,Asia-Europe
OMN,81,4,0.001052884856885026,OMN,Asia-Europe
PAK,81,4,6.960078603796495e-4,PAK,Asia-Europe
PSE,81,4,9.638846151836716e-4,PSE,Asia-Europe
QAT,81,4,3.104982685173552e-4,QAT,Asia-Europe
RWA,81,4,4.068471394687871e-4,RWA,Asia-Europe
SAU,81,4,0.001469943050570405,SAU,Asia-Europe
SYR,81,4,6.872846843554563e-4,SYR,Asia-Europe
TJK,81,4,0.0016417900410073466,TJK,Asia-Europe
TKM,81,4,2.2705758657408706e-4,TKM,Asia-Europe
TUR,81,4,0.0023981282481190737,TUR,Asia-Europe
UZB,81,4,2.922072881671846e-4,UZB,Asia-Europe
YEM,81,4,0.0018282317887082465,YEM,Asia-Europe
AFG,82,4,0.0022470684044855155,AFG,Asia-Europe
ARE,82,4,6.032998063329753e-4,ARE,Asia-Europe
ARM,82,4,6.957170790748641e-4,ARM,Asia-Europe
AZE,82,4,6.894805543150511e-5,AZE,Asia-Europe
BHR,82,4,5.105842525944204e-4,BHR,Asia-Europe
CYP,82,4,0.0011431539069733344,CYP,Asia-Europe
DJI,82,4,0.0012278143395293855,DJI,Asia-Europe
EGY,82,4,0.0017150838931998338,EGY,Asia-Europe
ERI,82,4,9.337086870668339e-4,ERI,Asia-Europe
GEO,82,4,0.0015034174744598101,GEO,Asia-Europe
IRN,82,4,0.001480455180400101,IRN,Asia-Europe
IRQ,82,4,5.042067914921269e-4,IRQ,Asia-Europe
ISR,82,4,7.709829071824941e-4,ISR,Asia-Europe
JOR,82,4,4.8205607855294504e-4,JOR,Asia-Europe
KAZ,82,4,0.0012359022582055807,KAZ,Asia-Europe
KGZ,82,4,2.1810925171263283e-4,KGZ,Asia-Europe
KWT,82,4,0.0014072185938299058,KWT,Asia-Europe
LBN,82,4,4.674069539345721e-5,LBN,Asia-Europe
OMN,82,4,9.50754150614224e-4,OMN,Asia-Europe
PAK,82,4,5.510158224245418e-4,PAK,Asia-Europe
PSE,82,4,7.818972587202184e-4,PSE,Asia-Europe
QAT,82,4,3.120295159214772e-4,QAT,Asia-Europe
RWA,82,4,0.0021548545932702635,RWA,Asia-Europe
SAU,82,4,6.707537130374285e-4,SAU,Asia-Europe
SYR,82,4,4.6246886207288015e-4,SYR,Asia-Europe
TJK,82,4,0.0010277121640958667,TJK,Asia-Europe
TKM,82,4,8.005548117733121e-4,TKM,Asia-Europe
TUR,82,4,8.284789378080047e-4,TUR,Asia-Europe
UZB,82,4,9.719126582020728e-4,UZB,Asia-Europe
YEM,82,4,0.003355485829974798,YEM,Asia-Europe
AFG,83,4,0.0012836266735531544,AFG,Asia-Europe
ARE,83,4,1.9123764788092295e-4,ARE,Asia-Europe
ARM,83,4,0.0012614797671538776,ARM,Asia-Europe
AZE,83,4,2.9944533339038324e-4,AZE,Asia-Europe
BHR,83,4,3.380939910598865e-4,BHR,Asia-Europe
CYP,83,4,0.0017683925817145415,CYP,Asia-Europe
DJI,83,4,7.878818677585827e-4,DJI,Asia-Europe
EGY,83,4,0.0020524359473305747,EGY,Asia-Europe
ERI,83,4,0.0021869335847885816,ERI,Asia-Europe
GEO,83,4,8.917982326868788e-4,GEO,Asia-Europe
IRN,83,4,0.001951922624288604,IRN,Asia-Europe
IRQ,83,4,0.12814570075861942,IRQ,Asia-Europe
ISR,83,4,7.139277263963009e-4,ISR,Asia-Europe
JOR,83,4,5.979255531154691e-4,JOR,Asia-Europe
KAZ,83,4,3.3636576730794676e-4,KAZ,Asia-Europe
KGZ,83,4,3.4297611647807804e-4,KGZ,Asia-Europe
KWT,83,4,0.0015203313501421841,KWT,Asia-Europe
LBN,83,4,9.375459704564872e-5,LBN,Asia-Europe
OMN,83,4,0.001473244741960816,OMN,Asia-Europe
PAK,83,4,3.799645086553142e-4,PAK,Asia-Europe
PSE,83,4,0.00106651627760468,PSE,Asia-Europe
QAT,83,4,3.021381936146782e-4,QAT,Asia-Europe
RWA,83,4,0.003013832220623161,RWA,Asia-Europe
SAU,83,4,9.019721090543686e-4,SAU,Asia-Europe
SYR,83,4,7.482944890011102e-4,SYR,Asia-Europe
TJK,83,4,0.0019493200262751871,TJK,Asia-Europe
TKM,83,4,0.0012455393871835627,TKM,Asia-Europe
TUR,83,4,0.001425671568685489,TUR,Asia-Europe
UZB,83,4,4.6411215591107304e-4,UZB,Asia-Europe
YEM,83,4,0.002162912169650654,YEM,Asia-Europe
AFG,84,4,0.0010885276147982149,AFG,Asia-Europe
ARE,84,4,0.0011317963708382481,ARE,Asia-Europe
ARM,84,4,3.42640489685396e-4,ARM,Asia-Europe
AZE,84,4,4.4199636489764303e-4,AZE,Asia-Europe
BHR,84,4,8.781398244590266e-4,BHR,Asia-Europe
CYP,84,4,4.600938137972251e-4,CYP,Asia-Europe
DJI,84,4,0.0012237831153897008,DJI,Asia-Europe
EGY,84,4,0.0025307343917603726,EGY,Asia-Europe
ERI,84,4,0.0017537466815778105,ERI,Asia-Europe
GEO,84,4,0.0010122743984273272,GEO,Asia-Europe
IRN,84,4,0.0019057984895781955,IRN,Asia-Europe
IRQ,84,4,0.011683316007392383,IRQ,Asia-Europe
ISR,84,4,7.597551711870875e-4,ISR,Asia-Europe
JOR,84,4,6.069710999628026e-4,JOR,Asia-Europe
KAZ,84,4,9.810173454785154e-4,KAZ,Asia-Europe
KGZ,84,4,2.8247819737980235e-4,KGZ,Asia-Europe
KWT,84,4,0.0021349624287335996,KWT,Asia-Europe
LBN,84,4,0.005566531617116893,LBN,Asia-Europe
OMN,84,4,0.0015749708660247957,OMN,Asia-Europe
PAK,84,4,0.001027073103295913,PAK,Asia-Europe
PSE,84,4,8.761168121873141e-4,PSE,Asia-Europe
QAT,84,4,2.3116577437250077e-4,QAT,Asia-Europe
RWA,84,4,0.0017298437934835254,RWA,Asia-Europe
SAU,84,4,0.001120590535075299,SAU,Asia-Europe
SYR,84,4,6.340486528257336e-4,SYR,Asia-Europe
TJK,84,4,4.495543723575526e-4,TJK,Asia-Europe
TKM,84,4,4.6381153694940547e-4,TKM,Asia-Europe
TUR,84,4,7.045221034068764e-4,TUR,Asia-Europe
UZB,84,4,5.437865594380833e-4,UZB,Asia-Europe
YEM,84,4,0.0012855254651516527,YEM,Asia-Europe
AFG,85,4,8.333522149406668e-4,AFG,Asia-Europe
ARE,85,4,6.917719349039251e-4,ARE,Asia-Europe
ARM,85,4,3.628586426627614e-4,ARM,Asia-Europe
AZE,85,4,1.3565821511609587e-4,AZE,Asia-Europe
BHR,85,4,5.773750057711469e-4,BHR,Asia-Europe
CYP,85,4,1.9797154741090216e-4,CYP,Asia-Europe
DJI,85,4,0.0017683673949566397,DJI,Asia-Europe
EGY,85,4,0.001966644035478595,EGY,Asia-Europe
ERI,85,4,7.095738010885705e-4,ERI,Asia-Europe
GEO,85,4,4.1565622989297833e-4,GEO,Asia-Europe
IRN,85,4,3.9670922066942227e-4,IRN,Asia-Europe
IRQ,85,4,3.224257930451187e-4,IRQ,Asia-Europe
ISR,85,4,8.05160751574224e-4,ISR,Asia-Europe
JOR,85,4,3.8988536679566754e-4,JOR,Asia-Europe
KAZ,85,4,6.422717160804282e-4,KAZ,Asia-Europe
KGZ,85,4,1.077859468571603e-4,KGZ,Asia-Europe
KWT,85,4,8.959878481365345e-4,KWT,Asia-Europe
LBN,85,4,3.0508758065165686e-4,LBN,Asia-Europe
OMN,85,4,0.001821837405993908,OMN,Asia-Europe
PAK,85,4,4.4911361872209245e-4,PAK,Asia-Europe
PSE,85,4,5.215892908104246e-4,PSE,Asia-Europe
QAT,85,4,3.426855532394922e-4,QAT,Asia-Europe
RWA,85,4,9.652659397270564e-4,RWA,Asia-Europe
SAU,85,4,0.003833626841906734,SAU,Asia-Europe
SYR,85,4,0.001558696797368179,SYR,Asia-Europe
TJK,85,4,0.0019975059090206744,TJK,Asia-Europe
TKM,85,4,9.248033212652954e-4,TKM,Asia-Europe
TUR,85,4,5.925330884740827e-4,TUR,Asia-Europe
UZB,85,4,3.8205433289537955e-4,UZB,Asia-Europe
YEM,85,4,0.001791738977231973,YEM,Asia-Europe
AFG,86,4,8.341729299320768e-4,AFG,Asia-Europe
ARE,86,4,0.0011779272431279681,ARE,Asia-Europe
ARM,86,4,0.0020138602033966087,ARM,Asia-Europe
AZE,86,4,0.06440596260630987,AZE,Asia-Europe
BHR,86,4,8.393762327466636e-4,BHR,Asia-Europe
CYP,86,4,0.0022742653973470994,CYP,Asia-Europe
DJI,86,4,0.0011245727354419056,DJI,Asia-Europe
EGY,86,4,9.092154821749577e-4,EGY,Asia-Europe
ERI,86,4,0.0016894369915291796,ERI,Asia-Europe
GEO,86,4,7.473847966413307e-4,GEO,Asia-Europe
IRN,86,4,5.808812845804459e-4,IRN,Asia-Europe
IRQ,86,4,3.3485665456138856e-4,IRQ,Asia-Europe
ISR,86,4,7.35809632173969e-4,ISR,Asia-Europe
JOR,86,4,0.0018061548557665897,JOR,Asia-Europe
KAZ,86,4,1.6087245835472974e-4,KAZ,Asia-Europe
KGZ,86,4,2.994329649646777e-4,KGZ,Asia-Europe
KWT,86,4,0.0027156739901643264,KWT,Asia-Europe
LBN,86,4,0.008948713172538808,LBN,Asia-Europe
OMN,86,4,9.66915519927149e-4,OMN,Asia-Europe
PAK,86,4,3.318571107812131e-4,PAK,Asia-Europe
PSE,86,4,0.0024120979113492107,PSE,Asia-Europe
QAT,86,4,1.9212819012372843e-4,QAT,Asia-Europe
RWA,86,4,0.0016017264343860008,RWA,Asia-Europe
SAU,86,4,0.0022667122156973386,SAU,Asia-Europe
SYR,86,4,9.306939390943842e-4,SYR,Asia-Europe
TJK,86,4,0.0020707127793926027,TJK,Asia-Europe
TKM,86,4,4.8149594974045384e-4,TKM,Asia-Europe
TUR,86,4,4.7468208201686425e-4,TUR,Asia-Europe
UZB,86,4,4.31646651862764e-4,UZB,Asia-Europe
YEM,86,4,0.0016217871626616428,YEM,Asia-Europe
AFG,87,4,0.001473017709859776,AFG,Asia-Europe
ARE,87,4,0.0013015729448967292,ARE,Asia-Europe
ARM,87,4,0.0018507824913260491,ARM,Asia-Europe
AZE,87,4,0.12984554626367995,AZE,Asia-Europe
BHR,87,4,0.0015462269177841524,BHR,Asia-Europe
CYP,87,4,5.020908840680359e-4,CYP,Asia-Europe
DJI,87,4,0.0012369737519810494,DJI,Asia-Europe
EGY,87,4,0.0021175162785639356,EGY,Asia-Europe
ERI,87,4,8.758646517107021e-4,ERI,Asia-Europe
GEO,87,4,0.0013877711345146044,GEO,Asia-Europe
IRN,87,4,6.906456188431069e-4,IRN,Asia-Europe
IRQ,87,4,3.0391056416354217e-4,IRQ,Asia-Europe
ISR,87,4,6.960359111026881e-4,ISR,Asia-Europe
JOR,87,4,4.8434901197362643e-4,JOR,Asia-Europe
KAZ,87,4,2.664597796336769e-4,KAZ,Asia-Europe
KGZ,87,4,1.7485416318090756e-4,KGZ,Asia-Europe
KWT,87,4,0.0014461408766115896,KWT,Asia-Europe
LBN,87,4,3.5673450203332327e-4,LBN,Asia-Europe
OMN,87,4,0.002674089091364839,OMN,Asia-Europe
PAK,87,4,2.1063778393248922e-4,PAK,Asia-Europe
PSE,87,4,7.491722381481221e-4,PSE,Asia-Europe
QAT,87,4,1.7157852666463248e-4,QAT,Asia-Europe
RWA,87,4,0.0030526684211909343,RWA,Asia-Europe
SAU,87,4,0.00156321954630128,SAU,Asia-Europe
SYR,87,4,7.088558310231943e-4,SYR,Asia-Europe
TJK,87,4,0.0015701010637403495,TJK,Asia-Europe
TKM,87,4,5.589345280191829e-4,TKM,Asia-Europe
TUR,87,4,0.001448991244693754,TUR,Asia-Europe
UZB,87,4,3.975950282878064e-4,UZB,Asia-Europe
YEM,87,4,0.002499601652654905,YEM,Asia-Europe
AFG,88,4,0.0010276249704307266,AFG,Asia-Europe
ARE,88,4,6.950785369574177e-4,ARE,Asia-Europe
ARM,88,4,6.732763716324376e-4,ARM,Asia-Europe
AZE,88,4,1.6299349138055794e-4,AZE,Asia-Europe
BHR,88,4,5.128732518560471e-4,BHR,Asia-Europe
CYP,88,4,0.0011568662767095317,CYP,Asia-Europe
DJI,88,4,0.0037108443025259926,DJI,Asia-Europe
EGY,88,4,8.282279458634255e-4,EGY,Asia-Europe
ERI,88,4,0.0016899231493156816,ERI,Asia-Europe
GEO,88,4,4.31572791121442e-4,GEO,Asia-Europe
IRN,88,4,8.092050126519094e-4,IRN,Asia-Europe
IRQ,88,4,1.0674885875273754e-4,IRQ,Asia-Europe
ISR,88,4,8.354909860714343e-4,ISR,Asia-Europe
JOR,88,4,0.0012150314061152407,JOR,Asia-Europe
KAZ,88,4,3.2744350503400335e-4,KAZ,Asia-Europe
KGZ,88,4,2.0646111830985886e-4,KGZ,Asia-Europe
KWT,88,4,9.610941915253467e-4,KWT,Asia-Europe
LBN,88,4,1.4666523933075967e-4,LBN,Asia-Europe
OMN,88,4,8.26327363436216e-4,OMN,Asia-Europe
PAK,88,4,2.455387820040746e-4,PAK,Asia-Europe
PSE,88,4,8.522455187474266e-4,PSE,Asia-Europe
QAT,88,4,2.001471794041551e-4,QAT,Asia-Europe
RWA,88,4,0.001441885674100758,RWA,Asia-Europe
SAU,88,4,0.002009682147278763,SAU,Asia-Europe
SYR,88,4,5.018123079224885e-4,SYR,Asia-Europe
TJK,88,4,0.002565315452222686,TJK,Asia-Europe
TKM,88,4,2.2048452793236613e-4,TKM,Asia-Europe
TUR,88,4,0.0017816192647569652,TUR,Asia-Europe
UZB,88,4,5.541484274764216e-4,UZB,Asia-Europe
YEM,88,4,0.001793105518338167,YEM,Asia-Europe
AFG,89,4,0.0020473235579509053,AFG,Asia-Europe
ARE,89,4,9.959894329904626e-4,ARE,Asia-Europe
ARM,89,4,5.508599644477079e-4,ARM,Asia-Europe
AZE,89,4,0.01820093399379068,AZE,Asia-Europe
BHR,89,4,4.7706271090484735e-4,BHR,Asia-Europe
CYP,89,4,9.94192336523216e-4,CYP,Asia-Europe
DJI,89,4,6.997234642207454e-4,DJI,Asia-Europe
EGY,89,4,0.004238154687011888,EGY,Asia-Europe
ERI,89,4,0.0015753685145049206,ERI,Asia-Europe
GEO,89,4,1.3757147541539587e-4,GEO,Asia-Europe
IRN,89,4,0.0013476594035789877,IRN,Asia-Europe
IRQ,89,4,0.23480366859244095,IRQ,Asia-Europe
ISR,89,4,7.116871666614873e-4,ISR,Asia-Europe
JOR,89,4,0.0013486062467032982,JOR,Asia-Europe
KAZ,89,4,9.100993128530806e-4,KAZ,Asia-Europe
KGZ,89,4,1.2385031429248223e-4,KGZ,Asia-Europe
KWT,89,4,6.929558622951716e-4,KWT,Asia-Europe
LBN,89,4,0.004588105071261059,LBN,Asia-Europe
OMN,89,4,0.0017949759576154464,OMN,Asia-Europe
PAK,89,4,8.445398315988745e-4,PAK,Asia-Europe
PSE,89,4,3.673377433441066e-4,PSE,Asia-Europe
QAT,89,4,1.418017281347231e-4,QAT,Asia-Europe
RWA,89,4,0.0014642752218641637,RWA,Asia-Europe
SAU,89,4,0.0012061665490925848,SAU,Asia-Europe
SYR,89,4,4.99005608389731e-4,SYR,Asia-Europe
TJK,89,4,0.0022036281252528264,TJK,Asia-Europe
TKM,89,4,9.576788765725472e-4,TKM,Asia-Europe
TUR,89,4,0.0011141571451048682,TUR,Asia-Europe
UZB,89,4,9.824121623478277e-4,UZB,Asia-Europe
YEM,89,4,0.0018987933217228209,YEM,Asia-Europe
AFG,90,4,0.0012560037407918223,AFG,Asia-Europe
ARE,90,4,0.0012470273351795648,ARE,Asia-Europe
ARM,90,4,3.26277366818744e-4,ARM,Asia-Europe
AZE,90,4,0.5596517021699619,AZE,Asia-Europe
BHR,90,4,2.915077592222423e-4,BHR,Asia-Europe
CYP,90,4,0.0010970404529932964,CYP,Asia-Europe
DJI,90,4,0.001433037682050089,DJI,Asia-Europe
EGY,90,4,0.0013668007935911603,EGY,Asia-Europe
ERI,90,4,0.001428544208555735,ERI,Asia-Europe
GEO,90,4,2.783293900268373e-4,GEO,Asia-Europe
IRN,90,4,6.692033620208813e-4,IRN,Asia-Europe
IRQ,90,4,0.0011925320817192566,IRQ,Asia-Europe
ISR,90,4,5.746094745772147e-4,ISR,Asia-Europe
JOR,90,4,7.836711174797455e-4,JOR,Asia-Europe
KAZ,90,4,5.175742071816276e-4,KAZ,Asia-Europe
KGZ,90,4,1.6250520535612882e-4,KGZ,Asia-Europe
KWT,90,4,0.0015517547292678885,KWT,Asia-Europe
LBN,90,4,0.1169347405147764,LBN,Asia-Europe
OMN,90,4,0.0017842700793595603,OMN,Asia-Europe
PAK,90,4,8.257892355309051e-4,PAK,Asia-Europe
PSE,90,4,0.0013634003289290009,PSE,Asia-Europe
QAT,90,4,1.5962741301869267e-4,QAT,Asia-Europe
RWA,90,4,0.0022495176073297927,RWA,Asia-Europe
SAU,90,4,5.619494156017356e-4,SAU,Asia-Europe
SYR,90,4,2.5669244649368685e-4,SYR,Asia-Europe
TJK,90,4,0.0018354724454154275,TJK,Asia-Europe
TKM,90,4,8.086844554366961e-4,TKM,Asia-Europe
TUR,90,4,4.2904880191965505e-4,TUR,Asia-Europe
UZB,90,4,8.517881391944118e-4,UZB,Asia-Europe
YEM,90,4,0.004206726859946255,YEM,Asia-Europe
AFG,91,4,0.0014178390891834832,AFG,Asia-Europe
ARE,91,4,0.0012628691398145126,ARE,Asia-Europe
ARM,91,4,9.811430872889585e-4,ARM,Asia-Europe
AZE,91,4,1.8907154003893137e-4,AZE,Asia-Europe
BHR,91,4,5.342945152861789e-4,BHR,Asia-Europe
CYP,91,4,8.062888115711134e-4,CYP,Asia-Europe
DJI,91,4,0.0014864600472953913,DJI,Asia-Europe
EGY,91,4,0.0017749324755610776,EGY,Asia-Europe
ERI,91,4,0.0015573584325694091,ERI,Asia-Europe
GEO,91,4,6.507600634170942e-4,GEO,Asia-Europe
IRN,91,4,0.0017998866205610157,IRN,Asia-Europe
IRQ,91,4,0.001079702764490887,IRQ,Asia-Europe
ISR,91,4,8.005763785395138e-4,ISR,Asia-Europe
JOR,91,4,6.653738725341311e-4,JOR,Asia-Europe
KAZ,91,4,6.767348829839219e-4,KAZ,Asia-Europe
KGZ,91,4,2.3254657695335508e-4,KGZ,Asia-Europe
KWT,91,4,0.001549900306113604,KWT,Asia-Europe
LBN,91,4,1.9782331691511884e-4,LBN,Asia-Europe
OMN,91,4,0.002221539900689232,OMN,Asia-Europe
PAK,91,4,4.1945498019875375e-4,PAK,Asia-Europe
PSE,91,4,3.194958448331387e-4,PSE,Asia-Europe
QAT,91,4,6.633825872238735e-5,QAT,Asia-Europe
RWA,91,4,0.0011514211828497075,RWA,Asia-Europe
SAU,91,4,0.0012596961910702374,SAU,Asia-Europe
SYR,91,4,8.409999107674563e-4,SYR,Asia-Europe
TJK,91,4,0.0016253166591178511,TJK,Asia-Europe
TKM,91,4,9.040796423410508e-4,TKM,Asia-Europe
TUR,91,4,0.0010852958208204394,TUR,Asia-Europe
UZB,91,4,2.0183714048900762e-4,UZB,Asia-Europe
YEM,91,4,0.004112737160799274,YEM,Asia-Europe
AFG,92,4,7.070506682004222e-4,AFG,Asia-Europe
ARE,92,4,4.843220029335188e-4,ARE,Asia-Europe
ARM,92,4,5.637547262840653e-4,ARM,Asia-Europe
AZE,92,4,0.29816253023147127,AZE,Asia-Europe
BHR,92,4,0.0013765545386398071,BHR,Asia-Europe
CYP,92,4,4.64995594068697e-4,CYP,Asia-Europe
DJI,92,4,0.0018171352855440993,DJI,Asia-Europe
EGY,92,4,0.0013973366808813243,EGY,Asia-Europe
ERI,92,4,8.124899138401249e-4,ERI,Asia-Europe
GEO,92,4,9.616485303337498e-4,GEO,Asia-Europe
IRN,92,4,9.601568784427348e-4,IRN,Asia-Europe
IRQ,92,4,0.22351338529699605,IRQ,Asia-Europe
ISR,92,4,7.928668217991612e-4,ISR,Asia-Europe
JOR,92,4,5.8953373817174e-4,JOR,Asia-Europe
KAZ,92,4,8.884439953831829e-4,KAZ,Asia-Europe
KGZ,92,4,3.0352362560838073e-4,KGZ,Asia-Europe
KWT,92,4,0.0012369649834444068,KWT,Asia-Europe
LBN,92,4,0.1835407624309535,LBN,Asia-Europe
OMN,92,4,0.0016473321462410024,OMN,Asia-Europe
PAK,92,4,3.258320717283726e-4,PAK,Asia-Europe
PSE,92,4,2.487920255924672e-4,PSE,Asia-Europe
QAT,92,4,1.0725023460490315e-4,QAT,Asia-Europe
RWA,92,4,0.0013673305546568926,RWA,Asia-Europe
SAU,92,4,0.0025648206743364,SAU,Asia-Europe
SYR,92,4,4.907621743999807e-4,SYR,Asia-Europe
TJK,92,4,0.0013388549367518044,TJK,Asia-Europe
TKM,92,4,3.920085366793931e-4,TKM,Asia-Europe
TUR,92,4,0.001174343145388802,TUR,Asia-Europe
UZB,92,4,4.98699082354557e-4,UZB,Asia-Europe
YEM,92,4,0.0030421361791657855,YEM,Asia-Europe
AFG,93,4,0.0012062903222627755,AFG,Asia-Europe
ARE,93,4,0.0015047828849922037,ARE,Asia-Europe
ARM,93,4,0.0011050752779271388,ARM,Asia-Europe
AZE,93,4,1.3809372265999588e-4,AZE,Asia-Europe
BHR,93,4,0.0011384305805371042,BHR,Asia-Europe
CYP,93,4,0.0026756586200660138,CYP,Asia-Europe
DJI,93,4,0.0022283018022506477,DJI,Asia-Europe
EGY,93,4,9.743312470710387e-4,EGY,Asia-Europe
ERI,93,4,0.0010195744714306069,ERI,Asia-Europe
GEO,93,4,7.852508534007679e-4,GEO,Asia-Europe
IRN,93,4,9.064850151467643e-4,IRN,Asia-Europe
IRQ,93,4,0.05967924480221971,IRQ,Asia-Europe
ISR,93,4,8.650267901461318e-4,ISR,Asia-Europe
JOR,93,4,7.424611836220765e-4,JOR,Asia-Europe
KAZ,93,4,8.096780050420814e-4,KAZ,Asia-Europe
KGZ,93,4,1.7227609794281956e-4,KGZ,Asia-Europe
KWT,93,4,0.0011108045898247643,KWT,Asia-Europe
LBN,93,4,3.9852081785176247e-4,LBN,Asia-Europe
OMN,93,4,6.503680894592862e-4,OMN,Asia-Europe
PAK,93,4,8.895631606359502e-4,PAK,Asia-Europe
PSE,93,4,0.0015594667283896264,PSE,Asia-Europe
QAT,93,4,1.6103117885777208e-4,QAT,Asia-Europe
RWA,93,4,0.0019654728321995573,RWA,Asia-Europe
SAU,93,4,4.169595065730047e-4,SAU,Asia-Europe
SYR,93,4,4.784406341694295e-4,SYR,Asia-Europe
TJK,93,4,0.001206142054155061,TJK,Asia-Europe
TKM,93,4,3.512020804823685e-4,TKM,Asia-Europe
TUR,93,4,0.0016000143075767773,TUR,Asia-Europe
UZB,93,4,4.051411654158386e-4,UZB,Asia-Europe
YEM,93,4,0.0010625525820052483,YEM,Asia-Europe
AFG,94,4,0.0010639765205267464,AFG,Asia-Europe
ARE,94,4,7.516942748843785e-4,ARE,Asia-Europe
ARM,94,4,0.0014253149837728787,ARM,Asia-Europe
AZE,94,4,0.019663465908467796,AZE,Asia-Europe
BHR,94,4,6.517729050052554e-4,BHR,Asia-Europe
CYP,94,4,9.069346957332193e-4,CYP,Asia-Europe
DJI,94,4,9.287562327147553e-4,DJI,Asia-Europe
EGY,94,4,0.002926299465132536,EGY,Asia-Europe
ERI,94,4,0.0011831099006985122,ERI,Asia-Europe
GEO,94,4,3.9205049300299315e-4,GEO,Asia-Europe
IRN,94,4,6.740655720658048e-4,IRN,Asia-Europe
IRQ,94,4,0.13084345012961185,IRQ,Asia-Europe
ISR,94,4,6.900671532593392e-4,ISR,Asia-Europe
JOR,94,4,9.459658033180709e-4,JOR,Asia-Europe
KAZ,94,4,7.582736462860017e-4,KAZ,Asia-Europe
KGZ,94,4,1.4758475118239437e-4,KGZ,Asia-Europe
KWT,94,4,0.001054315694470216,KWT,Asia-Europe
LBN,94,4,0.15599914565406478,LBN,Asia-Europe
OMN,94,4,8.662390696769356e-4,OMN,Asia-Europe
PAK,94,4,6.812402864927791e-4,PAK,Asia-Europe
PSE,94,4,8.678016539074442e-4,PSE,Asia-Europe
QAT,94,4,5.882672150377656e-5,QAT,Asia-Europe
RWA,94,4,0.0020372813293532675,RWA,Asia-Europe
SAU,94,4,0.0015611628252065806,SAU,Asia-Europe
SYR,94,4,0.0014049373443822824,SYR,Asia-Europe
TJK,94,4,9.635056641841178e-4,TJK,Asia-Europe
TKM,94,4,2.0418900652714847e-4,TKM,Asia-Europe
TUR,94,4,0.0016116251840453137,TUR,Asia-Europe
UZB,94,4,2.6697333086438585e-4,UZB,Asia-Europe
YEM,94,4,0.0016858306105103423,YEM,Asia-Europe
AFG,95,4,0.0014958966683877666,AFG,Asia-Europe
ARE,95,4,0.0010476278384120895,ARE,Asia-Europe
ARM,95,4,5.730076803467523e-4,ARM,Asia-Europe
AZE,95,4,3.644038165298279e-5,AZE,Asia-Europe
BHR,95,4,0.0012460705400399038,BHR,Asia-Europe
CYP,95,4,0.0013129061240406738,CYP,Asia-Europe
DJI,95,4,0.001333728780405546,DJI,Asia-Europe
EGY,95,4,8.269724740618775e-4,EGY,Asia-Europe
ERI,95,4,6.371933604490448e-4,ERI,Asia-Europe
GEO,95,4,0.0010259887604741331,GEO,Asia-Europe
IRN,95,4,8.910272980037825e-4,IRN,Asia-Europe
IRQ,95,4,1.363605182869918e-4,IRQ,Asia-Europe
ISR,95,4,6.104477660526513e-4,ISR,Asia-Europe
JOR,95,4,8.553783152161317e-4,JOR,Asia-Europe
KAZ,95,4,0.0011427994362180865,KAZ,Asia-Europe
KGZ,95,4,1.6875318754292813e-4,KGZ,Asia-Europe
KWT,95,4,8.448127656378341e-4,KWT,Asia-Europe
LBN,95,4,0.00019845722981989686,LBN,Asia-Europe
OMN,95,4,0.0021677283205597375,OMN,Asia-Europe
PAK,95,4,5.398866326914036e-4,PAK,Asia-Europe
PSE,95,4,0.0015379031468126243,PSE,Asia-Europe
QAT,95,4,7.25194433893634e-5,QAT,Asia-Europe
RWA,95,4,0.0020201605605115517,RWA,Asia-Europe
SAU,95,4,0.0019439109603940137,SAU,Asia-Europe
SYR,95,4,7.162345005006265e-4,SYR,Asia-Europe
TJK,95,4,0.0020445313606224065,TJK,Asia-Europe
TKM,95,4,1.653790417265803e-4,TKM,Asia-Europe
TUR,95,4,0.0011097109717391892,TUR,Asia-Europe
UZB,95,4,4.150515288177445e-4,UZB,Asia-Europe
YEM,95,4,0.0011416093757577216,YEM,Asia-Europe
AFG,96,4,0.001973328475004388,AFG,Asia-Europe
ARE,96,4,8.028815337734956e-4,ARE,Asia-Europe
ARM,96,4,9.970482746828842e-4,ARM,Asia-Europe
AZE,96,4,1.52061300411354e-4,AZE,Asia-Europe
